customer_id,total_bookings,cancel_rate,mean_lead_time,mean_adr,total_revenue,avg_stay_nights,total_guests,special_requests_mean,booking_changes_mean,used_promo_rate,repeated_rate,previous_cancel_mean,previous_success_mean,deposit_type_mode,customer_type_mode,recency_days,avg_spent_per_booking,freq_per_month,loyalty_index,engagement_score
CN_296.0_Groups,4,0.0,195.0,74.925,899.1,3.0,1.75,0.0,0.25,0.0,0.0,0.0,0.0,0,3,163,224.775,0.7361963190184049,0.0,0.25
CN_3.0_Offline TA/TO,10,0.0,87.1,90.175,3442.0,3.9,2.1,1.5,0.1,0.0,0.0,0.0,0.0,0,2,24,344.2,12.5,0.0,1.6
CN_306.0_Online TA,2,0.0,0.5,96.555,297.65999999999997,1.5,1.5,0.0,0.5,1.0,0.0,0.0,0.0,0,2,13,148.82999999999998,4.615384615384615,0.0,1.5
CN_310.0_Offline TA/TO,1,1.0,219.0,52.0,364.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,664,364.0,0.045180722891566265,0.0,0.0
CN_314.0_Offline TA/TO,2,0.0,151.0,126.72,1601.2800000000002,7.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0,2,382,800.6400000000001,0.15706806282722513,0.0,0.5
CN_314.0_Online TA,16,0.0,151.3125,110.873125,6847.61,3.875,2.0,0.0625,0.1875,1.0,0.0,0.0,0.0,0,2,31,427.975625,15.483870967741934,0.0,1.25
CN_36.0_Offline TA/TO,2,0.0,167.5,101.94500000000001,980.83,5.5,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0,2,399,490.415,0.15037593984962405,0.0,0.5
CN_39.0_Offline TA/TO,3,0.0,71.0,150.83333333333334,905.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,325,301.6666666666667,0.2769230769230769,0.0,0.0
CN_410.0_Offline TA/TO,76,0.0,180.71052631578948,88.16802631578948,26675.3,3.973684210526316,2.0526315789473686,0.4868421052631579,0.2236842105263158,0.0,0.0,0.0,0.0,0,2,12,350.9907894736842,190.0,0.0,0.7105263157894737
CN_440.0_Groups,5,0.0,128.2,59.08,6251.0,21.4,2.0,0.6,1.6,0.0,0.0,0.0,0.0,0,3,166,1250.2,0.9036144578313253,0.0,2.2
CN_5.0_Offline TA/TO,1,0.0,74.0,135.2,811.1999999999999,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,752,811.1999999999999,0.0398936170212766,0.0,0.0
CN_5.0_Online TA,4,0.0,107.0,133.9675,2834.2200000000003,5.25,2.5,2.25,0.25,1.0,0.0,0.0,0.0,0,2,89,708.5550000000001,1.348314606741573,0.0,3.5
CN_50.0_Offline TA/TO,2,0.0,31.5,97.0,485.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,725,242.5,0.08275862068965517,0.0,0.0
CN_508.0_Online TA,2,0.0,22.0,215.005,1290.03,3.0,2.5,1.0,0.5,1.0,0.0,0.0,0.0,0,3,37,645.015,1.6216216216216215,0.0,2.5
CN_52.0_Offline TA/TO,4,0.0,82.25,80.1,810.0,2.5,2.0,1.25,0.5,0.0,0.0,0.0,0.0,0,2,43,202.5,2.7906976744186047,0.0,1.75
CN_526.0_Online TA,1,0.0,1.0,165.44,330.88,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,52,330.88,0.5769230769230769,0.0,1.0
CN_6.0_Offline TA/TO,9,0.0,107.88888888888889,77.5611111111111,1842.2,2.7777777777777777,1.6666666666666667,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.0,0,3,339,204.6888888888889,0.7964601769911503,0.0,0.7777777777777777
CN_7.0_Online TA,73,0.0,64.57534246575342,97.30260273972603,18269.44,2.5342465753424657,2.0,1.0,0.1095890410958904,1.0,0.0,0.0,0.0,0,2,43,250.266301369863,50.93023255813954,0.0,2.1095890410958904
CN_8.0_Offline TA/TO,8,0.0,123.875,100.14375,3845.91,6.0,2.125,0.375,0.0,0.0,0.0,0.0,0.0,0,2,12,480.73875,20.0,0.0,0.375
CN_8.0_Online TA,12,0.0,114.83333333333333,133.60416666666666,5279.95,3.3333333333333335,2.0833333333333335,1.0,0.0,1.0,0.0,0.0,0.0,0,2,17,439.99583333333334,21.176470588235293,0.0,2.0
CN_83.0_Offline TA/TO,3,0.0,73.66666666666667,80.74666666666667,802.72,3.3333333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,359,267.5733333333333,0.25069637883008355,0.0,0.0
CN_83.0_Online TA,2,0.0,84.0,174.25,959.4,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,27,479.7,2.2222222222222223,0.0,1.0
CN_85.0_Offline TA/TO,1,0.0,108.0,80.75,242.25,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,349,242.25,0.08595988538681949,0.0,0.0
CN_87.0_Offline TA/TO,1,0.0,0.0,145.0,145.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,693,145.0,0.04329004329004329,0.0,1.0
CN_9.0_Online TA,271,0.4981549815498155,87.20664206642067,126.4839483394834,101264.79,2.896678966789668,2.07380073800738,0.8708487084870848,0.19557195571955718,1.0,0.0,0.0,0.0036900369003690036,0,2,13,373.67081180811806,625.3846153846154,0.002463054187192118,2.066420664206642
CN_96.0_Complementary,1,0.0,88.0,6.0,30.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,705,30.0,0.0425531914893617,0.0,1.0
CN_96.0_Groups,26,0.0,253.34615384615384,88.78192307692308,7949.99,3.3846153846153846,1.8076923076923077,0.46153846153846156,0.5,0.0,0.0,0.0,0.0,0,3,76,305.76884615384614,10.263157894736842,0.0,0.9615384615384616
CN_96.0_Offline TA/TO,88,0.0,138.57954545454547,75.77670454545455,39909.37,6.318181818181818,2.0113636363636362,0.42045454545454547,0.1590909090909091,0.0,0.0,0.0,0.0,0,2,136,453.5155681818182,19.411764705882355,0.0,0.5795454545454546
CN_NoAgent_Corporate,4,0.0,30.25,107.75,506.0,1.25,1.5,0.25,0.75,0.0,0.0,0.0,0.0,0,2,138,126.5,0.8695652173913044,0.0,1.0
CN_NoAgent_Direct,28,0.0,9.714285714285714,96.88678571428571,4293.32,1.6071428571428572,1.75,0.35714285714285715,0.32142857142857145,0.0,0.10714285714285714,0.0,0.03571428571428571,0,2,20,153.33285714285714,42.0,0.14285714285714285,0.6785714285714286
CN_NoAgent_Groups,2,0.0,11.5,77.0,418.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2,120,209.0,0.5,0.0,0.0
CN_NoAgent_Offline TA/TO,1,0.0,114.0,116.5,466.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,56,466.0,0.5357142857142857,0.0,0.0
CN_NoAgent_Online TA,5,0.0,3.8,113.0,743.0,1.4,2.4,1.4,0.0,1.0,0.0,0.0,0.0,0,2,162,148.6,0.9259259259259258,0.0,2.4
COL_134.0_Offline TA/TO,1,0.0,116.0,87.0,261.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,561,261.0,0.053475935828877004,0.0,1.0
COL_14.0_Direct,6,0.0,61.833333333333336,135.13333333333333,2879.7999999999997,3.5,2.3333333333333335,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0,2,19,479.96666666666664,9.473684210526317,0.16666666666666666,2.0
COL_177.0_Offline TA/TO,1,0.0,7.0,26.1,26.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,541,26.1,0.055452865064695,0.0,0.0
COL_240.0_Online TA,10,0.4,81.6,110.25999999999999,1888.4,1.6,2.0,0.9,0.1,1.0,0.0,0.0,0.0,0,2,66,188.84,4.545454545454545,0.0,2.0
COL_241.0_Online TA,2,0.0,122.0,113.785,496.72,2.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,21,248.36,2.857142857142857,0.0,2.0
COL_250.0_Direct,1,0.0,65.0,64.67,388.02,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,3,175,388.02,0.17142857142857143,0.0,2.0
COL_37.0_Groups,1,0.0,98.0,70.0,350.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,656,350.0,0.04573170731707317,0.0,1.0
COL_52.0_Offline TA/TO,1,0.0,79.0,111.6,446.4,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,122,446.4,0.24590163934426232,0.0,1.0
COL_7.0_Online TA,1,0.0,49.0,67.22,67.22,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,553,67.22,0.054249547920433995,0.0,2.0
COL_9.0_Online TA,42,0.4523809523809524,57.595238095238095,128.55714285714285,13922.24,2.5714285714285716,2.3095238095238093,0.7619047619047619,0.21428571428571427,1.0,0.0,0.0,0.0,0,2,69,331.48190476190473,18.260869565217394,0.0,1.9761904761904763
COL_NoAgent_Corporate,2,0.0,7.0,110.0,320.0,1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0,3,75,160.0,0.8,0.0,1.0
COL_NoAgent_Direct,1,0.0,0.0,97.0,582.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,551,582.0,0.0544464609800363,0.0,0.0
COM_241.0_Online TA,1,0.0,0.0,71.61,71.61,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0,2,576,71.61,0.052083333333333336,0.0,3.0
COM_9.0_Online TA,1,0.0,45.0,259.0,259.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,28,259.0,1.0714285714285714,0.0,1.0
CPV_240.0_Online TA,3,0.0,5.0,82.0,407.0,1.6666666666666667,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,106,135.66666666666666,0.8490566037735849,0.0,2.0
CPV_344.0_Offline TA/TO,1,0.0,2.0,109.65,109.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,335,109.65,0.08955223880597016,0.0,0.0
CPV_9.0_Online TA,14,0.8571428571428571,40.642857142857146,102.38642857142858,13262.680000000002,8.571428571428571,1.9285714285714286,0.35714285714285715,0.21428571428571427,1.0,0.0,0.0,0.0,0,2,236,947.3342857142859,1.7796610169491527,0.0,1.5714285714285714
CPV_94.0_Offline TA/TO,2,0.0,1.0,65.0,845.0,6.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,173,422.5,0.3468208092485549,0.0,1.0
CPV_NoAgent_Direct,3,0.0,3.3333333333333335,57.333333333333336,280.0,2.0,2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0,2,211,93.33333333333333,0.4265402843601896,0.0,1.0
CRI_241.0_Online TA,2,0.0,62.0,36.26,145.04,2.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0,2,625,72.52,0.096,0.0,1.5
CRI_28.0_Offline TA/TO,1,0.0,53.0,75.0,150.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,186,150.0,0.16129032258064516,0.0,0.0
CRI_7.0_Online TA,3,0.0,42.0,99.96333333333332,1024.0,3.6666666666666665,2.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0,2,499,341.3333333333333,0.18036072144288579,0.0,2.333333333333333
CRI_85.0_Online TA,1,0.0,2.0,92.0,92.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,164,92.0,0.18292682926829268,0.0,1.0
CRI_9.0_Online TA,8,0.125,32.75,127.2125,2356.9,2.25,1.75,0.875,0.75,1.0,0.0,0.0,0.0,0,2,97,294.6125,2.4742268041237114,0.0,2.625
CRI_NoAgent_Corporate,1,0.0,6.0,110.0,220.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,476,220.0,0.06302521008403361,0.0,1.0
CRI_NoAgent_Direct,2,0.0,0.0,96.5,291.0,1.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0,2,516,145.5,0.11627906976744186,0.0,0.5
CUB_14.0_Direct,1,0.0,31.0,149.0,149.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,401,149.0,0.07481296758104738,0.0,1.0
CUB_240.0_Online TA,2,0.0,2.5,69.0,318.0,2.0,2.0,2.0,0.5,1.0,0.0,0.0,0.0,0,2,106,159.0,0.5660377358490566,0.0,3.5
CUB_375.0_Offline TA/TO,1,0.0,46.0,25.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,551,25.0,0.0544464609800363,0.0,0.0
CUB_9.0_Online TA,2,0.0,8.5,76.215,989.38,6.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2,184,494.69,0.32608695652173914,0.0,2.0
CUB_NoAgent_Direct,2,0.0,4.5,165.25,330.5,1.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0,2,105,165.25,0.5714285714285714,0.0,2.0
CYM_240.0_Online TA,1,0.0,92.0,40.5,162.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0,3,689,162.0,0.043541364296081284,0.0,3.0
CYP_138.0_Offline TA/TO,1,0.0,214.0,80.1,240.3,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,41,240.3,0.7317073170731707,0.0,0.0
CYP_147.0_Online TA,1,0.0,10.0,94.0,188.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,353,188.0,0.08498583569405098,0.0,1.0
CYP_159.0_Online TA,1,0.0,33.0,74.38,371.9,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,230,371.9,0.13043478260869565,0.0,1.0
CYP_240.0_Online TA,3,0.6666666666666666,46.333333333333336,205.08046666666738,1138.4828000000043,1.6666666666666667,3.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0,2,84,379.4942666666681,1.0714285714285714,0.0,1.0
CYP_59.0_Corporate,1,0.0,5.0,54.0,54.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,331,54.0,0.09063444108761329,0.0,1.0
CYP_7.0_Online TA,1,0.0,128.0,68.07,340.34999999999997,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0,2,246,340.34999999999997,0.12195121951219513,0.0,3.0
CYP_9.0_Online TA,16,0.4375,99.1875,110.27625,4702.2,2.625,1.375,1.0,0.875,1.0,0.0,0.0,0.0,0,2,19,293.8875,25.263157894736842,0.0,2.875
CYP_NoAgent_Aviation,1,0.0,1.0,95.0,95.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,358,95.0,0.08379888268156424,0.0,0.0
CYP_NoAgent_Corporate,4,0.0,12.5,54.25,529.0,2.75,1.25,0.0,0.75,0.0,0.0,0.0,0.25,0,2,279,132.25,0.4301075268817204,0.25,0.75
CYP_NoAgent_Direct,3,0.0,4.333333333333333,93.0,573.0,2.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,2,83,191.0,1.0843373493975903,0.0,0.3333333333333333
CYP_NoAgent_Groups,13,0.0,82.38461538461539,80.6846153846154,6167.65,5.846153846153846,1.7692307692307692,0.6923076923076923,0.46153846153846156,0.0,0.0,0.0,0.0,0,3,234,474.43461538461537,1.6666666666666667,0.0,1.1538461538461537
CZE_1.0_Groups,3,0.0,2.6666666666666665,67.0,579.0,3.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,2,237,193.0,0.37974683544303794,0.0,0.3333333333333333
CZE_14.0_Direct,3,0.3333333333333333,64.0,102.53333333333335,849.2,3.0,2.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0,2,188,283.06666666666666,0.4787234042553192,0.0,1.0
CZE_19.0_Offline TA/TO,2,0.0,151.0,71.0,284.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0,3,602,142.0,0.09966777408637874,0.0,3.0
CZE_191.0_Offline TA/TO,1,0.0,118.0,110.0,440.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,461,440.0,0.0650759219088937,0.0,1.0
CZE_195.0_Online TA,1,0.0,2.0,163.0,163.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,363,163.0,0.08264462809917356,0.0,1.0
CZE_240.0_Online TA,12,0.25,129.08333333333334,121.1375,5016.3,3.1666666666666665,2.0,0.9166666666666666,0.5833333333333334,1.0,0.0,0.0,0.0,0,2,40,418.02500000000003,9.0,0.0,2.5
CZE_241.0_Online TA,1,0.0,126.0,88.55,531.3,6.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0,2,119,531.3,0.25210084033613445,0.0,5.0
CZE_250.0_Direct,1,0.0,2.0,82.69,1074.97,13.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2,657,1074.97,0.04566210045662101,0.0,2.0
CZE_251.0_Offline TA/TO,1,0.0,6.0,42.0,42.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,309,42.0,0.0970873786407767,0.0,1.0
CZE_27.0_Offline TA/TO,1,0.0,6.0,58.4,292.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,709,292.0,0.042313117066290554,0.0,0.0
CZE_28.0_Offline TA/TO,1,0.0,26.0,75.0,225.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,212,225.0,0.14150943396226415,0.0,0.0
CZE_315.0_Offline TA/TO,1,0.0,151.0,200.05,1400.35,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,46,1400.35,0.6521739130434783,0.0,0.0
CZE_328.0_Corporate,4,0.0,24.0,44.5,1480.0,8.5,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0,3,668,370.0,0.17964071856287425,0.0,2.0
CZE_36.0_Groups,1,0.0,143.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,382,0.0,0.07853403141361257,0.0,1.0
CZE_36.0_Offline TA/TO,6,0.0,159.33333333333334,96.66666666666667,1740.0,3.0,1.6666666666666667,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0,3,382,290.0,0.47120418848167545,0.0,0.5
CZE_37.0_Groups,1,0.0,98.0,70.0,280.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,657,280.0,0.04566210045662101,0.0,1.0
CZE_493.0_Groups,1,0.0,131.0,90.0,630.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,144,630.0,0.20833333333333334,0.0,1.0
CZE_7.0_Online TA,1,0.0,122.0,120.0,360.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,21,360.0,1.4285714285714286,0.0,2.0
CZE_8.0_Online TA,1,0.0,41.0,105.0,525.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,2,692,525.0,0.04335260115606936,0.0,3.0
CZE_83.0_Online TA,2,0.0,49.0,77.76,466.56000000000006,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,185,233.28000000000003,0.3243243243243243,0.0,3.0
CZE_85.0_Offline TA/TO,2,0.0,10.5,77.35,846.6,5.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,199,423.3,0.3015075376884422,0.0,0.0
CZE_86.0_Groups,1,0.0,40.0,163.0,815.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0,3,361,815.0,0.08310249307479224,0.0,4.0
CZE_9.0_Online TA,76,0.3815789473684211,88.19736842105263,127.66896578947372,31353.603500000005,3.263157894736842,2.0657894736842106,0.8026315789473685,0.17105263157894737,1.0,0.0,0.0,0.0,0,2,20,412.5474144736843,114.0,0.0,1.973684210526316
CZE_NoAgent_Corporate,5,0.0,3.0,102.6,763.0,1.6,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0,2,483,152.6,0.3105590062111801,0.0,0.2
CZE_NoAgent_Direct,3,0.0,9.333333333333334,121.66666666666667,2510.0,5.333333333333333,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,2,51,836.6666666666666,1.7647058823529411,0.0,0.0
CZE_NoAgent_Groups,3,0.0,145.66666666666666,62.333333333333336,411.0,2.3333333333333335,1.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,2,193,137.0,0.46632124352331605,0.0,0.6666666666666666
CZE_NoAgent_Online TA,1,0.0,59.0,99.9,599.4000000000001,6.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0,2,49,599.4000000000001,0.6122448979591837,0.0,4.0
DEU_1.0_Groups,5,0.0,22.2,140.0,1850.0,2.8,1.8,0.2,0.4,0.0,0.0,0.0,0.0,0,3,534,370.0,0.28089887640449435,0.0,0.6000000000000001
DEU_10.0_Corporate,1,0.0,21.0,125.0,125.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,2,84,125.0,0.35714285714285715,0.0,2.0
DEU_10.0_Online TA,87,0.0,44.7816091954023,95.53045977011494,19411.18,2.3908045977011496,1.4022988505747127,0.16091954022988506,0.4942528735632184,1.0,0.08045977011494253,0.0,0.08045977011494253,0,2,13,223.11701149425286,200.76923076923077,0.16091954022988506,1.6551724137931034
DEU_105.0_Offline TA/TO,1,0.0,72.0,110.7,442.8,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,800,442.8,0.0375,0.0,0.0
DEU_11.0_Online TA,9,0.0,81.33333333333333,82.10777777777778,3276.9,4.222222222222222,1.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0,2,306,364.1,0.8823529411764707,0.0,1.1111111111111112
DEU_110.0_Corporate,2,0.0,1.0,91.35,182.7,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,710,91.35,0.08450704225352113,0.0,0.0
DEU_115.0_Groups,1,0.0,13.0,86.55,259.65,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,551,259.65,0.0544464609800363,0.0,1.0
DEU_115.0_Offline TA/TO,1,0.0,7.0,28.1,337.20000000000005,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,583,337.20000000000005,0.051457975986277875,0.0,0.0
DEU_118.0_Offline TA/TO,1,0.0,10.0,90.0,180.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,338,180.0,0.08875739644970414,0.0,0.0
DEU_12.0_Offline TA/TO,1,0.0,73.0,85.67,257.01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,657,257.01,0.04566210045662101,0.0,0.0
DEU_127.0_Offline TA/TO,1,0.0,0.0,41.18,82.36,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,582,82.36,0.051546391752577324,0.0,0.0
DEU_132.0_Offline TA/TO,13,0.0,133.46153846153845,81.54230769230769,3431.2,3.3076923076923075,1.7692307692307692,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0,2,123,263.9384615384615,3.1707317073170733,0.0,0.15384615384615385
DEU_134.0_Offline TA/TO,1,0.0,116.0,76.0,228.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,561,228.0,0.053475935828877004,0.0,0.0
DEU_138.0_Offline TA/TO,34,0.0,57.05882352941177,82.16,11387.67,4.029411764705882,1.8529411764705883,0.20588235294117646,0.20588235294117646,0.0,0.0,0.0,0.0,0,2,20,334.9314705882353,51.0,0.0,0.4117647058823529
DEU_14.0_Direct,217,0.1152073732718894,89.82488479262673,123.82041474654378,96448.58,3.622119815668203,2.165898617511521,0.5023041474654378,0.391705069124424,0.0,0.0,0.0,0.0,0,2,9,444.4635023041475,723.3333333333334,0.0,0.8940092165898619
DEU_142.0_Offline TA/TO,2,0.0,109.5,118.27,2489.98,10.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,729,1244.99,0.0823045267489712,0.0,0.0
DEU_143.0_Offline TA/TO,2,0.0,115.5,32.85,459.9,7.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,302,229.95,0.19867549668874174,0.0,0.5
DEU_15.0_Complementary,1,0.0,23.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2,96,0.0,0.3125,0.0,2.0
DEU_15.0_Groups,2,0.0,139.0,60.5,739.0,5.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,488,369.5,0.12295081967213116,0.0,0.5
DEU_15.0_Offline TA/TO,3,0.0,143.66666666666666,96.0,1000.8000000000001,3.3333333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,146,333.6,0.6164383561643836,0.0,0.0
DEU_15.0_Online TA,5,0.0,48.6,101.3,1757.0,3.6,2.6,0.6,0.0,1.0,0.0,0.0,0.0,0,2,418,351.4,0.3588516746411483,0.0,1.6
DEU_152.0_Online TA,6,0.0,0.3333333333333333,73.92333333333333,443.54,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,124,73.92333333333333,1.4516129032258063,0.0,1.0
DEU_159.0_Offline TA/TO,8,0.0,102.125,106.88125,3725.9799999999996,4.5,2.125,0.25,0.125,0.0,0.0,0.0,0.0,0,2,29,465.74749999999995,8.275862068965518,0.0,0.375
DEU_159.0_Online TA,3,0.0,92.33333333333333,87.73666666666668,1267.3000000000002,4.666666666666667,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0,2,123,422.4333333333334,0.7317073170731708,0.0,1.0
DEU_16.0_Offline TA/TO,130,0.0,109.4,90.5096923076923,55040.62,4.6692307692307695,2.1615384615384614,0.4461538461538462,0.1076923076923077,0.0,0.0,0.0,0.0,0,2,10,423.38938461538464,390.0,0.0,0.5538461538461539
DEU_163.0_Offline TA/TO,5,0.0,200.0,92.67999999999999,4464.55,9.6,1.8,0.4,0.2,0.0,0.0,0.0,0.0,0,2,27,892.9100000000001,5.555555555555555,0.0,0.6000000000000001
DEU_168.0_Offline TA/TO,24,0.0,84.41666666666667,85.39375,8770.75,4.291666666666667,2.0833333333333335,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0,2,20,365.4479166666667,36.0,0.0,0.20833333333333331
DEU_171.0_Offline TA/TO,25,0.0,97.28,54.808,12967.92,9.24,1.92,0.08,0.08,0.0,0.0,0.0,0.0,0,2,112,518.7168,6.696428571428571,0.0,0.16
DEU_173.0_Offline TA/TO,4,0.0,130.25,87.125,1470.5,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,353,367.625,0.3399433427762039,0.0,1.0
DEU_175.0_Offline TA/TO,1,0.0,24.0,30.0,90.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,617,90.0,0.04862236628849271,0.0,0.0
DEU_177.0_Groups,13,0.0,98.3076923076923,32.15384615384615,2926.0,7.0,1.4615384615384615,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0,3,172,225.07692307692307,2.2674418604651163,0.0,1.0
DEU_177.0_Offline TA/TO,22,0.0,103.18181818181819,58.08954545454546,13637.58,10.863636363636363,2.0,0.09090909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,0,2,6,619.89,110.0,0.0,0.22727272727272727
DEU_184.0_Online TA,3,0.0,96.0,97.91666666666667,1020.0,3.3333333333333335,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0,2,67,340.0,1.3432835820895521,0.0,1.0
DEU_185.0_Corporate,3,0.0,36.0,36.0,900.0,8.333333333333334,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,3,668,300.0,0.1347305389221557,0.0,2.0
DEU_19.0_Offline TA/TO,9,0.0,83.0,74.28888888888889,1623.0,2.4444444444444446,1.0,0.2222222222222222,1.6666666666666667,0.0,0.0,0.0,0.0,0,3,600,180.33333333333334,0.45,0.0,1.8888888888888888
